0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
4738.0,3.0,618.0,0.0,0.0,9.0,341.0,0.0,0.007692,34.436019,0.0,1.0,1.0,10.0,4.0,12.0,1.0,0.0,206.0,0.0,37.888888888888886,1.0
3028.0,7.0,381.75,0.0,0.0,69.0,2599.015278,0.011806,0.034546,5.560271,0.0,8.0,3.0,3.0,0.0,4.0,2.0,0.0,54.535714285714285,0.0,37.66688808695652,1.0
6527.0,4.0,60.2,0.0,0.0,8.0,132.8,0.0,0.009091,0.0,0.0,7.0,3.0,3.0,0.0,4.0,2.0,0.0,15.05,0.0,16.6,0.0
6823.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,1.0,3.0,3.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0
2952.0,0.0,0.0,0.0,0.0,4.0,141.0,0.0,0.05,0.0,0.0,5.0,0.0,3.0,6.0,12.0,1.0,0.0,0.0,0.0,35.25,0.0
918.0,0.0,0.0,0.0,0.0,47.0,902.77,0.022222,0.04037,0.0,0.0,4.0,5.0,10.0,7.0,8.0,2.0,0.0,0.0,0.0,19.20787234042553,0.0
1162.0,4.0,390.5,0.0,0.0,27.0,1285.583333,0.0,0.006897,14.672226,0.0,9.0,1.0,10.0,7.0,4.0,2.0,0.0,97.625,0.0,47.61419751851852,1.0
5425.0,0.0,0.0,0.0,0.0,10.0,170.0,0.04,0.1,0.0,0.0,2.0,1.0,10.0,1.0,12.0,2.0,0.0,0.0,0.0,17.0,0.0
8187.0,2.0,65.5,0.0,0.0,53.0,975.972222,0.001852,0.016296,75.308647,0.0,2.0,1.0,10.0,7.0,7.0,2.0,0.0,32.75,0.0,18.414570226415094,0.0
2927.0,9.0,146.0,0.0,0.0,49.0,1592.133333,0.003636,0.02,3.490036,0.0,2.0,1.0,10.0,6.0,7.0,2.0,1.0,16.22222222222222,0.0,32.492517,0.0
398.0,0.0,0.0,0.0,0.0,27.0,228.9,0.014815,0.037037,0.0,0.0,5.0,0.0,3.0,0.0,8.0,2.0,0.0,0.0,0.0,8.477777777777778,0.0
2290.0,6.0,416.0,2.0,121.0,94.0,2881.684524,0.006122,0.02534,0.0,0.0,8.0,5.0,10.0,5.0,14.0,2.0,0.0,69.33333333333333,60.5,30.65621834042553,0.0
1565.0,7.0,204.1,0.0,0.0,5.0,128.7,0.0,0.0125,0.0,0.0,6.0,1.0,6.0,0.0,4.0,1.0,0.0,29.157142857142855,0.0,25.74,0.0
5297.0,0.0,0.0,0.0,0.0,23.0,752.761905,0.013043,0.015217,0.0,0.0,9.0,3.0,3.0,1.0,12.0,2.0,0.0,0.0,0.0,32.72877847826087,0.0
6579.0,4.0,69.0,0.0,0.0,20.0,1180.0,0.0,0.009091,30.526364,0.0,2.0,1.0,10.0,1.0,12.0,2.0,0.0,17.25,0.0,59.0,1.0
5552.0,0.0,0.0,1.0,8.0,36.0,1093.154762,0.0,0.001429,0.0,0.0,2.0,3.0,3.0,1.0,7.0,2.0,0.0,0.0,8.0,30.365410055555554,0.0
4917.0,5.0,43.0,0.0,0.0,36.0,725.333333,0.005714,0.017143,0.0,0.0,6.0,1.0,10.0,6.0,14.0,2.0,0.0,8.6,0.0,20.14814813888889,0.0
1670.0,6.0,265.4,0.0,0.0,6.0,161.6,0.0,0.022222,0.0,0.0,5.0,3.0,3.0,6.0,12.0,1.0,0.0,44.23333333333333,0.0,26.933333333333334,0.0
387.0,3.0,49.333333,5.0,303.25,7.0,148.5,0.0,0.014082,0.0,0.0,1.0,5.0,10.0,5.0,4.0,2.0,0.0,16.444444333333333,60.65,21.214285714285715,0.0
7542.0,1.0,12.0,0.0,0.0,6.0,74.0,0.0,0.028571,0.0,0.0,1.0,3.0,3.0,0.0,5.0,2.0,0.0,12.0,0.0,12.333333333333334,0.0
4570.0,2.0,386.0,1.0,25.0,31.0,2725.0,0.010909,0.017483,0.0,0.0,2.0,1.0,8.0,5.0,3.0,2.0,1.0,193.0,25.0,87.90322580645162,0.0
2679.0,0.0,0.0,0.0,0.0,16.0,306.5,0.0,0.015625,0.0,0.0,9.0,3.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,19.15625,0.0
8197.0,3.0,159.166667,2.0,8.0,69.0,2766.942172,0.002817,0.028665,5.931333,0.0,9.0,1.0,10.0,0.0,4.0,2.0,0.0,53.05555566666666,4.0,40.1006111884058,0.0
4757.0,0.0,0.0,0.0,0.0,3.0,65.5,0.066667,0.1,0.0,0.0,8.0,5.0,10.0,0.0,14.0,2.0,0.0,0.0,0.0,21.833333333333332,0.0
4554.0,1.0,7.0,0.0,0.0,17.0,2648.5,0.0125,0.03125,0.0,0.0,1.0,1.0,10.0,0.0,4.0,2.0,0.0,7.0,0.0,155.7941176470588,0.0
896.0,4.0,66.76,0.0,0.0,10.0,267.9,0.0,0.002778,0.0,0.0,5.0,1.0,10.0,3.0,4.0,1.0,0.0,16.69,0.0,26.79,0.0
2286.0,0.0,0.0,0.0,0.0,2.0,64.5,0.0,0.05,0.0,0.0,8.0,5.0,10.0,7.0,4.0,2.0,0.0,0.0,0.0,32.25,0.0
2581.0,0.0,0.0,0.0,0.0,33.0,777.116667,0.0,0.015104,0.0,0.0,8.0,1.0,10.0,1.0,4.0,1.0,1.0,0.0,0.0,23.54898990909091,0.0
2368.0,0.0,0.0,0.0,0.0,28.0,630.083333,0.01358,0.03284,0.0,0.0,8.0,3.0,3.0,0.0,5.0,2.0,1.0,0.0,0.0,22.50297617857143,0.0
3578.0,3.0,43.0,0.0,0.0,11.0,610.0,0.0,0.015385,0.0,0.0,1.0,1.0,1.0,0.0,8.0,2.0,0.0,14.333333333333334,0.0,55.45454545454545,0.0
8110.0,0.0,0.0,0.0,0.0,17.0,600.5,0.0,0.005882,0.0,0.0,1.0,1.0,10.0,3.0,5.0,2.0,0.0,0.0,0.0,35.3235294117647,0.0
1941.0,0.0,0.0,0.0,0.0,9.0,368.5,0.0,0.008333,0.0,0.0,2.0,1.0,10.0,2.0,8.0,2.0,0.0,0.0,0.0,40.94444444444444,0.0
3875.0,3.0,74.0,2.0,26.0,53.0,893.511111,0.003571,0.005357,44.611999,0.0,1.0,3.0,3.0,2.0,19.0,2.0,1.0,24.666666666666668,13.0,16.85870020754717,1.0
300.0,16.0,427.066667,3.0,111.0,122.0,3492.316304,0.006547,0.015792,86.577722,0.0,8.0,3.0,3.0,0.0,12.0,2.0,0.0,26.6916666875,37.0,28.625543475409835,0.0
2017.0,12.0,394.1,0.0,0.0,30.0,917.25,0.0,0.005405,0.0,0.0,8.0,1.0,10.0,0.0,4.0,1.0,1.0,32.84166666666667,0.0,30.575,1.0
3014.0,7.0,56.3,0.0,0.0,11.0,353.9,0.025,0.04375,10.024706,0.0,7.0,1.0,10.0,5.0,8.0,2.0,0.0,8.042857142857143,0.0,32.17272727272727,0.0
4745.0,5.0,148.5,1.0,25.5,36.0,2590.016667,0.0,0.020955,19.298661,0.0,9.0,3.0,3.0,0.0,8.0,2.0,0.0,29.7,25.5,71.94490741666667,0.0
7215.0,0.0,0.0,0.0,0.0,4.0,403.0,0.05,0.1,0.0,0.0,2.0,3.0,3.0,0.0,10.0,2.0,1.0,0.0,0.0,100.75,0.0
5545.0,0.0,0.0,0.0,0.0,12.0,749.75,0.0,0.016667,0.0,0.0,8.0,4.0,10.0,0.0,5.0,2.0,0.0,0.0,0.0,62.479166666666664,0.0
3693.0,0.0,0.0,0.0,0.0,17.0,132.633333,0.011765,0.007843,0.0,0.0,1.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,7.801960764705882,0.0
7783.0,3.0,66.333333,0.0,0.0,12.0,368.68,0.04,0.084444,21.24192,0.0,8.0,1.0,10.0,0.0,4.0,2.0,0.0,22.111110999999998,0.0,30.723333333333333,1.0
3927.0,11.0,208.25,2.0,109.0,54.0,2871.104167,0.0,0.021469,0.0,0.0,8.0,1.0,10.0,0.0,4.0,2.0,0.0,18.931818181818183,54.5,53.16859568518518,0.0
7501.0,0.0,0.0,0.0,0.0,22.0,493.0,0.0,0.009524,55.569676,0.0,8.0,0.0,3.0,4.0,11.0,2.0,1.0,0.0,0.0,22.40909090909091,1.0
949.0,2.0,34.916667,1.0,33.5,21.0,496.482143,0.008696,0.025121,0.0,0.0,9.0,5.0,10.0,0.0,4.0,2.0,0.0,17.4583335,33.5,23.64200680952381,0.0
8273.0,1.0,23.2,0.0,0.0,3.0,397.8,0.0,0.0,0.0,0.0,5.0,1.0,10.0,0.0,7.0,2.0,0.0,23.2,0.0,132.6,0.0
2811.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.0,3.0,1.0,1.0,6.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
4606.0,0.0,0.0,0.0,0.0,4.0,228.5,0.033333,0.03,0.0,0.4,2.0,5.0,10.0,1.0,8.0,2.0,0.0,0.0,0.0,57.125,0.0
760.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,9.0,1.0,7.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
3987.0,0.0,0.0,0.0,0.0,15.0,150.4,0.0,0.013333,0.0,0.0,8.0,1.0,10.0,3.0,18.0,2.0,0.0,0.0,0.0,10.026666666666667,0.0
7899.0,6.0,888.833333,0.0,0.0,39.0,1570.791667,0.009524,0.011156,16.329308,0.0,9.0,3.0,3.0,6.0,4.0,2.0,1.0,148.13888883333334,0.0,40.27670941025641,0.0
4216.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.1,0.0,0.0,8.0,5.0,10.0,0.0,5.0,2.0,0.0,0.0,0.0,5.5,0.0
4384.0,2.0,112.8,0.0,0.0,11.0,375.8,0.0,0.015385,0.0,0.0,6.0,1.0,10.0,4.0,3.0,1.0,1.0,56.4,0.0,34.163636363636364,0.0
5621.0,1.0,0.0,0.0,0.0,9.0,219.0,0.030303,0.066667,22.896364,0.0,2.0,1.0,10.0,0.0,8.0,2.0,0.0,0.0,0.0,24.333333333333332,1.0
4015.0,2.0,64.0,0.0,0.0,19.0,371.227273,0.001667,0.029167,0.0,0.0,1.0,1.0,1.0,4.0,5.0,2.0,0.0,32.0,0.0,19.53827752631579,0.0
5338.0,0.0,0.0,0.0,0.0,4.0,129.0,0.0,0.0125,0.0,0.0,2.0,3.0,3.0,2.0,12.0,2.0,0.0,0.0,0.0,32.25,0.0
5152.0,3.0,46.9,0.0,0.0,26.0,561.4,0.0,0.007143,53.887824,0.0,8.0,1.0,7.0,0.0,3.0,1.0,0.0,15.633333333333333,0.0,21.592307692307692,1.0
5032.0,2.0,81.5,1.0,21.0,18.0,2199.972222,0.009524,0.016825,0.0,0.0,2.0,3.0,3.0,0.0,4.0,2.0,1.0,40.75,21.0,122.22067899999999,0.0
81.0,2.0,15.0,0.0,0.0,13.0,77.0,0.014286,0.028571,0.0,0.0,1.0,1.0,10.0,4.0,8.0,2.0,0.0,7.5,0.0,5.923076923076923,0.0
4679.0,3.0,92.166667,1.0,39.0,46.0,1388.866667,0.004167,0.029444,24.407644,0.0,2.0,1.0,1.0,5.0,4.0,2.0,0.0,30.722222333333335,39.0,30.192753630434783,0.0
5732.0,4.0,250.0,0.0,0.0,11.0,418.0,0.0,0.014286,0.0,0.0,2.0,1.0,10.0,0.0,4.0,1.0,0.0,62.5,0.0,38.0,0.0
6827.0,0.0,0.0,0.0,0.0,26.0,710.0,0.003846,0.017521,0.0,0.0,5.0,5.0,9.0,2.0,7.0,2.0,0.0,0.0,0.0,27.307692307692307,0.0
4153.0,0.0,0.0,0.0,0.0,3.0,138.0,0.1,0.111111,0.0,0.0,8.0,3.0,3.0,0.0,12.0,2.0,0.0,0.0,0.0,46.0,0.0
2314.0,0.0,0.0,0.0,0.0,7.0,444.25,0.028571,0.021429,0.0,0.0,8.0,5.0,10.0,6.0,12.0,2.0,1.0,0.0,0.0,63.464285714285715,0.0
5282.0,0.0,0.0,3.0,65.0,15.0,1957.616667,0.0,0.00625,0.0,0.0,1.0,3.0,3.0,0.0,8.0,2.0,1.0,0.0,21.666666666666668,130.5077778,0.0
7369.0,2.0,279.0,0.0,0.0,14.0,553.333333,0.0,0.0125,0.0,0.0,8.0,1.0,1.0,6.0,4.0,2.0,0.0,139.5,0.0,39.523809500000006,0.0
4425.0,1.0,50.333333,0.0,0.0,21.0,586.189286,0.0,0.005556,0.0,0.6,2.0,3.0,3.0,0.0,4.0,2.0,0.0,50.333333,0.0,27.913775523809527,0.0
7392.0,0.0,0.0,0.0,0.0,13.0,261.8,0.015385,0.084615,0.0,0.0,6.0,3.0,3.0,0.0,12.0,2.0,0.0,0.0,0.0,20.138461538461538,0.0
1444.0,0.0,0.0,0.0,0.0,11.0,398.694444,0.014815,0.059259,0.0,0.0,8.0,3.0,11.0,6.0,15.0,2.0,0.0,0.0,0.0,36.244949454545456,0.0
3133.0,9.0,171.666667,3.0,109.75,41.0,1284.663492,0.016327,0.032653,21.223867,0.0,1.0,1.0,10.0,0.0,8.0,2.0,0.0,19.07407411111111,36.583333333333336,31.33325590243902,0.0
1954.0,6.0,270.75,0.0,0.0,6.0,217.5,0.0,0.02,0.0,0.0,9.0,5.0,10.0,2.0,4.0,1.0,1.0,45.125,0.0,36.25,0.0
3816.0,0.0,0.0,0.0,0.0,65.0,3864.428571,0.006154,0.023004,2.7412,0.0,2.0,1.0,1.0,5.0,8.0,2.0,0.0,0.0,0.0,59.45274724615385,0.0
8241.0,0.0,0.0,0.0,0.0,35.0,888.333333,0.005714,0.024286,7.609371,0.2,2.0,1.0,10.0,1.0,12.0,2.0,0.0,0.0,0.0,25.380952371428574,1.0
5926.0,4.0,84.75,0.0,0.0,46.0,962.90119,0.004444,0.01213,0.0,0.0,9.0,3.0,3.0,1.0,4.0,2.0,0.0,21.1875,0.0,20.93263456521739,0.0
2985.0,0.0,0.0,2.0,19.0,22.0,2267.833333,0.0,0.041667,0.0,0.0,8.0,1.0,10.0,0.0,8.0,2.0,0.0,0.0,9.5,103.08333331818181,0.0
7871.0,0.0,0.0,0.0,0.0,25.0,903.7,0.036,0.059394,0.0,0.0,2.0,1.0,10.0,6.0,7.0,2.0,0.0,0.0,0.0,36.148,0.0
6838.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,8.0,5.0,10.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0
4537.0,0.0,0.0,0.0,0.0,3.0,17.0,0.1,0.166667,0.0,0.6,2.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,5.666666666666667,0.0
16.0,0.0,0.0,1.0,6.0,65.0,2349.101818,0.018786,0.046505,0.0,0.0,4.0,1.0,10.0,5.0,12.0,2.0,0.0,0.0,6.0,36.14002796923077,0.0
628.0,4.0,793.5,0.0,0.0,61.0,2440.473611,0.00625,0.014867,12.581794,0.0,8.0,5.0,10.0,4.0,4.0,2.0,1.0,198.375,0.0,40.007764114754096,0.0
8412.0,4.0,143.066667,1.0,6.5,74.0,1294.405,0.002667,0.010667,0.0,0.0,5.0,1.0,10.0,6.0,8.0,2.0,1.0,35.76666675,6.5,17.49195945945946,0.0
1193.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,6.0,1.0,10.0,5.0,8.0,2.0,0.0,0.0,0.0,8.0,0.0
106.0,2.0,90.0,1.0,47.5,40.0,1186.141667,0.0,0.013821,0.0,0.0,8.0,1.0,4.0,6.0,4.0,2.0,0.0,45.0,47.5,29.653541675000003,0.0
3595.0,13.0,331.983333,5.0,128.0,202.0,8217.678753,0.001905,0.013669,3.651726,0.0,8.0,1.0,10.0,6.0,5.0,2.0,1.0,25.537179461538464,25.6,40.681577985148515,1.0
1638.0,9.0,204.083333,0.0,0.0,63.0,3552.702381,0.0,0.007,19.955723,0.0,1.0,3.0,10.0,7.0,11.0,1.0,0.0,22.67592588888889,0.0,56.39210128571429,1.0
5893.0,2.0,13.0,0.0,0.0,6.0,47.133333,0.04,0.06,20.945445,0.0,8.0,3.0,10.0,5.0,7.0,2.0,0.0,6.5,0.0,7.8555555,0.0
7303.0,7.0,133.166667,2.0,80.0,10.0,246.791667,0.0,0.008333,0.0,0.0,2.0,1.0,10.0,0.0,12.0,1.0,0.0,19.02380957142857,40.0,24.6791667,0.0
744.0,8.0,1040.25,0.0,0.0,207.0,5160.451362,0.002297,0.013407,0.0,0.0,8.0,1.0,10.0,0.0,4.0,2.0,0.0,130.03125,0.0,24.92971672463768,0.0
5366.0,0.0,0.0,0.0,0.0,19.0,483.583333,0.021053,0.025789,0.0,0.2,2.0,3.0,3.0,2.0,12.0,2.0,0.0,0.0,0.0,25.451754368421053,0.0
856.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,9.0,3.0,3.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0
2093.0,0.0,0.0,0.0,0.0,10.0,83.416667,0.0,0.022222,0.0,0.0,8.0,3.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,8.341666700000001,0.0
7292.0,5.0,40.136364,0.0,0.0,35.0,840.995292,0.005263,0.012594,64.722389,0.0,8.0,1.0,10.0,0.0,8.0,2.0,0.0,8.0272728,0.0,24.028436914285713,1.0
318.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.1,0.0,0.0,1.0,1.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,12.0,0.0
3029.0,0.0,0.0,0.0,0.0,19.0,468.833333,0.046296,0.075,0.0,0.0,2.0,5.0,10.0,6.0,14.0,2.0,0.0,0.0,0.0,24.675438578947368,0.0
6700.0,0.0,0.0,0.0,0.0,27.0,701.9,0.007407,0.028395,0.0,0.0,5.0,5.0,10.0,3.0,2.0,2.0,0.0,0.0,0.0,25.996296296296297,0.0
4203.0,2.0,49.7,1.0,0.0,64.0,1991.822567,0.014831,0.022398,21.740531,0.0,8.0,3.0,3.0,0.0,4.0,2.0,1.0,24.85,0.0,31.122227609375,0.0
7611.0,5.0,282.0,0.0,0.0,8.0,326.0,0.0,0.022222,0.0,0.0,1.0,3.0,3.0,0.0,12.0,2.0,0.0,56.4,0.0,40.75,0.0
4253.0,0.0,0.0,0.0,0.0,2.0,94.0,0.0,0.1,0.0,0.0,8.0,1.0,1.0,5.0,11.0,2.0,0.0,0.0,0.0,47.0,0.0
7576.0,0.0,0.0,0.0,0.0,59.0,2516.833333,0.025424,0.04774,7.72678,0.4,2.0,1.0,10.0,6.0,14.0,2.0,0.0,0.0,0.0,42.658192084745764,0.0
7528.0,4.0,207.5,0.0,0.0,2.0,56.5,0.0,0.02,0.0,0.0,9.0,5.0,10.0,5.0,4.0,1.0,1.0,51.875,0.0,28.25,0.0
4858.0,0.0,0.0,0.0,0.0,3.0,125.0,0.05,0.075,0.0,0.8,2.0,1.0,10.0,0.0,7.0,2.0,0.0,0.0,0.0,41.666666666666664,0.0
153.0,5.0,152.5,0.0,0.0,15.0,291.166667,0.0,0.02,0.0,0.0,9.0,0.0,3.0,0.0,4.0,1.0,1.0,30.5,0.0,19.411111133333335,0.0
6354.0,0.0,0.0,0.0,0.0,4.0,75.5,0.0,0.05,0.0,0.0,8.0,1.0,10.0,0.0,11.0,1.0,0.0,0.0,0.0,18.875,0.0
247.0,4.0,15.0,1.0,17.0,17.0,490.0,0.0,0.027273,15.664452,0.0,1.0,1.0,10.0,2.0,5.0,2.0,0.0,3.75,17.0,28.823529411764707,1.0
459.0,14.0,345.806548,3.0,195.0,75.0,5610.686899,0.008046,0.019205,4.452664,0.0,8.0,1.0,10.0,6.0,4.0,2.0,0.0,24.700467714285715,65.0,74.80915865333334,0.0
4851.0,0.0,0.0,1.0,0.0,34.0,1189.053571,0.00084,0.027778,0.0,0.0,8.0,0.0,3.0,1.0,11.0,2.0,0.0,0.0,0.0,34.97216385294117,0.0
2435.0,0.0,0.0,0.0,0.0,16.0,994.575758,0.0375,0.034583,0.0,0.6,2.0,3.0,3.0,0.0,12.0,2.0,0.0,0.0,0.0,62.160984875,0.0
4161.0,0.0,0.0,0.0,0.0,30.0,950.833333,0.006667,0.02,0.0,0.0,2.0,1.0,7.0,7.0,7.0,2.0,0.0,0.0,0.0,31.694444433333334,0.0
7849.0,0.0,0.0,0.0,0.0,1.0,41.5,0.133333,0.15,0.0,0.0,9.0,5.0,10.0,6.0,8.0,2.0,1.0,0.0,0.0,41.5,0.0
4012.0,4.0,63.75,0.0,0.0,13.0,774.728814,0.0,0.01215,0.0,0.0,8.0,1.0,10.0,1.0,4.0,2.0,0.0,15.9375,0.0,59.59452415384616,1.0
2360.0,1.0,3.0,0.0,0.0,24.0,342.0,0.024,0.048,0.0,0.0,7.0,1.0,10.0,0.0,8.0,2.0,0.0,3.0,0.0,14.25,0.0
8458.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.1,0.0,0.0,1.0,3.0,3.0,0.0,8.0,2.0,0.0,0.0,0.0,9.5,0.0
1278.0,0.0,0.0,1.0,41.0,21.0,459.666667,0.0,0.009524,18.274286,0.0,2.0,1.0,10.0,0.0,7.0,2.0,0.0,0.0,41.0,21.888888904761906,1.0
5350.0,2.0,110.5,1.0,48.0,5.0,156.0,0.0,0.028571,0.0,0.0,9.0,1.0,10.0,0.0,4.0,1.0,0.0,55.25,48.0,31.2,0.0
8682.0,0.0,0.0,0.0,0.0,3.0,514.0,0.0,0.066667,0.0,0.0,1.0,1.0,10.0,6.0,8.0,2.0,0.0,0.0,0.0,171.33333333333334,0.0
7751.0,3.0,9.5,0.0,0.0,25.0,528.966667,0.007692,0.037179,3.296827,0.0,3.0,1.0,10.0,5.0,12.0,2.0,0.0,3.1666666666666665,0.0,21.15866668,0.0
6039.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,2.0,3.0,3.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
5182.0,1.0,11.0,0.0,0.0,51.0,1059.253472,0.010588,0.022643,0.0,0.0,1.0,5.0,10.0,1.0,12.0,2.0,0.0,11.0,0.0,20.76967592156863,0.0
6976.0,0.0,0.0,0.0,0.0,5.0,134.0,0.02,0.026667,0.0,0.0,2.0,3.0,10.0,5.0,4.0,2.0,1.0,0.0,0.0,26.8,0.0
1154.0,1.0,10.0,0.0,0.0,12.0,220.266667,0.0,0.02,60.622383,0.0,8.0,3.0,3.0,0.0,11.0,1.0,1.0,10.0,0.0,18.355555583333334,1.0
7224.0,0.0,0.0,0.0,0.0,20.0,301.5,0.028571,0.059524,0.0,0.8,2.0,5.0,10.0,0.0,12.0,2.0,0.0,0.0,0.0,15.075,0.0
6316.0,15.0,161.764411,7.0,227.25,104.0,6254.420122,0.028065,0.036927,3.43121,0.0,2.0,5.0,10.0,0.0,4.0,2.0,1.0,10.784294066666666,32.464285714285715,60.138655019230775,0.0
6176.0,0.0,0.0,0.0,0.0,22.0,598.25,0.0,0.05,0.0,0.4,2.0,1.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,27.193181818181817,0.0
3461.0,3.0,65.5,3.0,60.0,30.0,1383.375,0.014141,0.039394,43.207569,0.0,8.0,1.0,10.0,0.0,8.0,2.0,0.0,21.833333333333332,20.0,46.1125,0.0
6388.0,3.0,91.666667,2.0,12.0,29.0,1347.266667,0.0,0.008854,0.0,0.0,9.0,1.0,7.0,0.0,8.0,2.0,0.0,30.555555666666667,6.0,46.45747127586207,0.0
7101.0,0.0,0.0,0.0,0.0,4.0,135.5,0.0,0.066667,0.0,0.0,1.0,1.0,10.0,6.0,1.0,2.0,0.0,0.0,0.0,33.875,0.0
4285.0,1.0,19.0,0.0,0.0,8.0,87.0,0.0,0.014286,0.0,0.6,2.0,1.0,10.0,0.0,12.0,1.0,0.0,19.0,0.0,10.875,0.0
6111.0,1.0,11.0,3.0,47.75,25.0,1925.979167,0.023077,0.056026,0.0,0.0,9.0,1.0,10.0,3.0,4.0,2.0,0.0,11.0,15.916666666666666,77.03916668,0.0
8389.0,0.0,0.0,0.0,0.0,9.0,78.25,0.077778,0.088889,0.0,0.0,2.0,3.0,3.0,6.0,4.0,2.0,1.0,0.0,0.0,8.694444444444445,0.0
7047.0,6.0,331.25,3.0,365.25,6.0,267.0,0.0,0.021429,0.0,0.0,9.0,3.0,10.0,3.0,12.0,2.0,1.0,55.208333333333336,121.75,44.5,0.0
50.0,15.0,365.111111,4.0,848.416667,113.0,5882.174206,0.0,0.006585,1.033764,0.0,2.0,1.0,10.0,6.0,4.0,2.0,0.0,24.340740733333334,212.10416675,52.05463899115044,0.0
7786.0,4.0,153.25,0.0,0.0,19.0,402.716667,0.0,0.00303,57.474,0.0,2.0,1.0,10.0,8.0,7.0,1.0,1.0,38.3125,0.0,21.195614052631576,1.0
2115.0,0.0,0.0,0.0,0.0,2.0,39.333333,0.0,0.025,0.0,0.0,9.0,5.0,10.0,0.0,12.0,2.0,0.0,0.0,0.0,19.6666665,0.0
3695.0,0.0,0.0,0.0,0.0,17.0,391.866667,0.0,0.029412,0.0,1.0,2.0,1.0,10.0,0.0,8.0,2.0,1.0,0.0,0.0,23.050980411764705,0.0
3071.0,4.0,140.75,2.0,8.0,16.0,2073.383333,0.0,0.016667,0.0,0.0,8.0,5.0,10.0,6.0,4.0,2.0,0.0,35.1875,4.0,129.5864583125,0.0
8591.0,0.0,0.0,0.0,0.0,6.0,122.5,0.011111,0.077778,0.0,0.2,2.0,1.0,8.0,1.0,7.0,2.0,0.0,0.0,0.0,20.416666666666668,0.0
427.0,0.0,0.0,0.0,0.0,4.0,1623.666667,0.133333,0.140833,0.0,0.0,5.0,3.0,3.0,0.0,12.0,2.0,0.0,0.0,0.0,405.91666675,0.0
4044.0,3.0,21.2,0.0,0.0,23.0,1053.175758,0.002083,0.014583,0.0,0.0,4.0,5.0,10.0,6.0,7.0,2.0,0.0,7.066666666666666,0.0,45.79025034782609,0.0
192.0,0.0,0.0,0.0,0.0,2.0,34.0,0.0,0.1,0.0,0.0,2.0,1.0,10.0,0.0,7.0,2.0,1.0,0.0,0.0,17.0,0.0
1300.0,2.0,163.0,0.0,0.0,136.0,4201.508333,0.0,0.011265,0.0,0.0,9.0,5.0,10.0,6.0,12.0,2.0,0.0,81.5,0.0,30.893443625,0.0
3482.0,1.0,48.4,0.0,0.0,22.0,2707.386667,0.0,0.009722,0.0,0.0,6.0,5.0,10.0,0.0,8.0,2.0,1.0,48.4,0.0,123.06303031818183,0.0
749.0,0.0,0.0,0.0,0.0,16.0,1027.657143,0.0125,0.01875,0.0,0.0,1.0,3.0,3.0,0.0,12.0,2.0,0.0,0.0,0.0,64.2285714375,0.0
6607.0,2.0,118.0,0.0,0.0,4.0,42.0,0.0,0.066667,0.0,0.0,1.0,3.0,10.0,3.0,12.0,2.0,0.0,59.0,0.0,10.5,0.0
6794.0,4.0,72.0,0.0,0.0,4.0,46.5,0.04,0.06,0.0,0.0,8.0,5.0,10.0,5.0,12.0,2.0,0.0,18.0,0.0,11.625,0.0
7723.0,8.0,459.333333,0.0,0.0,25.0,2408.815476,0.0,0.008333,81.195203,0.0,8.0,5.0,10.0,3.0,11.0,2.0,1.0,57.416666625,0.0,96.35261904000001,1.0
4867.0,0.0,0.0,1.0,6.0,50.0,1306.1,0.004082,0.012245,5.137714,0.0,2.0,0.0,3.0,2.0,18.0,2.0,0.0,0.0,6.0,26.122,1.0
5360.0,3.0,285.8,1.0,23.5,56.0,2915.166667,0.0,0.003448,80.118,0.0,2.0,1.0,1.0,6.0,12.0,1.0,0.0,95.26666666666667,23.5,52.056547625,1.0
8427.0,0.0,0.0,0.0,0.0,5.0,488.5,0.032727,0.033846,0.0,0.0,1.0,1.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,97.7,0.0
